PID,Title,MID,Major_Name,RelationshipType
2012,Using Design Explanation within the Formal Object-Oriented Method,1,Requirements Engineering,CategorizedAs
2013,Tracing Requirements Errors to Problems in the Requirements Engineering Process,1,Requirements Engineering,CategorizedAs
2014,Guest Editorial: Managing Dynamic Requirements,1,Requirements Engineering,CategorizedAs
2015,"Requirements Engineering, Soft Systems Methodology and Workforce Empowerment",1,Requirements Engineering,CategorizedAs
2016,The Spiral of Change Model for Coping with Changing and Ongoing Requirements,1,Requirements Engineering,CategorizedAs
2017,Engineering Requirements Through Use Cases in Complex Business Environment,1,Requirements Engineering,CategorizedAs
2018,The Importance of Context in Information System Design: An Assessment of Participatory Design,1,Requirements Engineering,CategorizedAs
2019,A Qualitative Scenario Approach to Managing Evolving Requirements,1,Requirements Engineering,CategorizedAs
2020,LEO: The Incredible Story of the World‘s First Business Computer,1,Requirements Engineering,CategorizedAs
2021,False Requirements Express Real Needs,1,Requirements Engineering,CategorizedAs
2022,Seven-Layer Model of the Role of the Facilitator in Requirements Engineering,1,Requirements Engineering,CategorizedAs
2023,A Methodology for Constructing User-Oriented Requirements Specifications for Large-Scale Systems Using Electronic Hypermedia,1,Requirements Engineering,CategorizedAs
2024,Behavioural Views for Software Requirements Engineering,1,Requirements Engineering,CategorizedAs
2025,"Use cases, UML visual modelling and the trivialisation of business requirements",1,Requirements Engineering,CategorizedAs
2026,Guest editorial,1,Requirements Engineering,CategorizedAs
2027,A discipline of description (keynote talk),1,Requirements Engineering,CategorizedAs
2028,Requirements engineering in small and medium enterprises,1,Requirements Engineering,CategorizedAs
2029,Requirements for a COTS software component: A case study,1,Requirements Engineering,CategorizedAs
2030,Implementing a compliance manager,1,Requirements Engineering,CategorizedAs
2031,Engineering as a co-operative inquiry: A framework,1,Requirements Engineering,CategorizedAs
2032,A harmonised model for safety assessment and certification of safety-critical systems in the transportation industries,1,Requirements Engineering,CategorizedAs
2033,Requirements engineering and industrial uptake,1,Requirements Engineering,CategorizedAs
2034,Requirement decomposition and traceability,1,Requirements Engineering,CategorizedAs
2035,Investigation of requirements documents written in natural language,1,Requirements Engineering,CategorizedAs
2036,A market-driven requirements engineering process: Results from an industrial process improvement programme,1,Requirements Engineering,CategorizedAs
2037,"Computer-based systems that support the structural, social, political and symbolic dimensions of work",1,Requirements Engineering,CategorizedAs
2038,"Applications of natural language to information systems Edited by R.P. van de Riet, J.F.M. Burg and A.J. van der Vos",1,Requirements Engineering,CategorizedAs
2039,Successful requirements management,1,Requirements Engineering,CategorizedAs
2040,A proposal for a scenario classification framework,1,Requirements Engineering,CategorizedAs
2041,Scenario-based requirements analysis,1,Requirements Engineering,CategorizedAs
2042,Designing with scenarios: A critical review of current research and practice,1,Requirements Engineering,CategorizedAs
2043,Guest Editorial: Interdisciplinary Uses of Scenarios,1,Requirements Engineering,CategorizedAs
2044,Scenario Development and Practical Decision Making under Uncertainty: Application to Requirements Engineering,1,Requirements Engineering,CategorizedAs
2045,Software and House Requirements Engineering: Lessons Learned in Combating Requirements Creep,1,Requirements Engineering,CategorizedAs
2046,Scenario-Based Techniques for Supporting the Elaboration and the Validation of Formal Requirements,1,Requirements Engineering,CategorizedAs
2047,Scenario Management: An Interdisciplinary Approach,1,Requirements Engineering,CategorizedAs
2048,Scenario-Based Analysis of COTS Acquisition Impacts,1,Requirements Engineering,CategorizedAs
2049,A Representational Framework for Scenarios of System Use,1,Requirements Engineering,CategorizedAs
2050,Linguistic instruments in requirements engineering J. F. Burg,1,Requirements Engineering,CategorizedAs
2051,Requirements engineering needs total systems engineering,1,Requirements Engineering,CategorizedAs
2052,On the use of a formal requirements engineering language: The Generalized Railroad Crossing Problem,1,Requirements Engineering,CategorizedAs
2053,Constructing and revising formal arguments in requirements engineering,1,Requirements Engineering,CategorizedAs
2054,Enhancing a requirements baseline with scenarios,1,Requirements Engineering,CategorizedAs
2055,Towards the engineering of requirements,1,Requirements Engineering,CategorizedAs
2056,"Incremental requirements specification withLotos
",1,Requirements Engineering,CategorizedAs
2057,Modelling and engineering the requirements engineering process: An overview of the NATURE approach,1,Requirements Engineering,CategorizedAs
2058,The performance of the N-fold requirement inspection method,1,Requirements Engineering,CategorizedAs
2059,Foreword to the special issue,1,Requirements Engineering,CategorizedAs
2060,A use case driven requirements engineering process,1,Requirements Engineering,CategorizedAs
2061,Ten steps towards systematic requirements reuse,1,Requirements Engineering,CategorizedAs
2062,Integrated safety analysis of requirements specifications,1,Requirements Engineering,CategorizedAs
2063,Telecommunications service requirements: Principles for managing complexity,1,Requirements Engineering,CategorizedAs
2064,Last words on the (project) flight recorder: A plea for user requirements,1,Requirements Engineering,CategorizedAs
2065,"Soft Information Systems and Technologies Methodology, SISTeM¢*: A case study on developing the electronic patient record",1,Requirements Engineering,CategorizedAs
2066,Improved practical support for large-scale requirements prioritising,1,Requirements Engineering,CategorizedAs
2067,Towards a formal definition of methods,1,Requirements Engineering,CategorizedAs
2068,"Announcements, events and web resources",1,Requirements Engineering,CategorizedAs
2069,Demanding solutions,1,Requirements Engineering,CategorizedAs
2070,Expressing requirements on a parallel system formally,1,Requirements Engineering,CategorizedAs
2071,Dealing with change: An approach using non-functional requirements,1,Requirements Engineering,CategorizedAs
2072,Utilizing deontic operators in information systems specification,1,Requirements Engineering,CategorizedAs
2073,"Announcements, events and web resources",1,Requirements Engineering,CategorizedAs
2074,What's wrong with requirements management tools?,1,Requirements Engineering,CategorizedAs
2075,A requirements engineering environment within a tightly integrated SDE,1,Requirements Engineering,CategorizedAs
2076,A conceptual framework for requirements engineering,1,Requirements Engineering,CategorizedAs
2077,Multi-perspective requirements engineering within NATURE,1,Requirements Engineering,CategorizedAs
2078,"Announcements, events and web resources",1,Requirements Engineering,CategorizedAs
2079,The perfect requirement myth,1,Requirements Engineering,CategorizedAs
2080,Stakeholder viewpoints in requirements definition: A framework for understanding viewpoint development approaches,1,Requirements Engineering,CategorizedAs
2081,Requirements capture and analysis: A survey of current practice,1,Requirements Engineering,CategorizedAs
2082,Formal analysis of the Shlaer-Mellor method: Towards a toolkit of formal and informal requirements specification techniques,1,Requirements Engineering,CategorizedAs
2083,Editorial,1,Requirements Engineering,CategorizedAs
2084,"Announcements, events and web resources",1,Requirements Engineering,CategorizedAs
2085,Conflicting requirements: When the customer is not always right,1,Requirements Engineering,CategorizedAs
2086,A model for a causal logic for requirements engineering,1,Requirements Engineering,CategorizedAs
2087,Requirements engineering research: Coordination and infrastructure,1,Requirements Engineering,CategorizedAs
2088,User participation in the requirements engineering process: An empirical study,1,Requirements Engineering,CategorizedAs
2089,Analysis of an inventory of information systems in the public administration,1,Requirements Engineering,CategorizedAs
2090,GRLMerger: an automatic approach for integrating GRL models,1,Requirements Engineering,CategorizedAs
2091,Advances in automated support for requirements engineering: a systematic literature review,1,Requirements Engineering,CategorizedAs
2092,Understanding the integration of accessibility requirements in the development process of information systems: a systematic literature review,1,Requirements Engineering,CategorizedAs
